employee_id,role_id,role_name,division,grade,base_salary_usd,tenure_years,rating,manager_id
E01531,R026,Marketing Generalist / Content,Marketing,2,97282,0.6,3,E01587
E01532,R026,Marketing Generalist / Content,Marketing,3,120184,0.8,4,E01579
E01533,R026,Marketing Generalist / Content,Marketing,2,103036,1.0,3,E01586
E01534,R026,Marketing Generalist / Content,Marketing,1,83423,0.4,4,E01596
E01535,R026,Marketing Generalist / Content,Marketing,2,90131,7.0,2,E01582
E01536,R026,Marketing Generalist / Content,Marketing,1,72079,9.4,3,E01593
E01537,R026,Marketing Generalist / Content,Marketing,1,72670,0.9,3,E01595
E01538,R026,Marketing Generalist / Content,Marketing,3,130532,0.9,3,E01584
E01539,R026,Marketing Generalist / Content,Marketing,1,73094,0.4,3,E01592
E01540,R026,Marketing Generalist / Content,Marketing,1,86314,2.2,1,E01579
E01541,R026,Marketing Generalist / Content,Marketing,1,86399,3.8,3,E01578
E01542,R026,Marketing Generalist / Content,Marketing,2,103281,15.0,3,E01585
E01543,R026,Marketing Generalist / Content,Marketing,2,100888,1.3,2,E01595
E01544,R026,Marketing Generalist / Content,Marketing,1,73906,4.7,3,E01585
E01545,R026,Marketing Generalist / Content,Marketing,1,82920,6.8,3,E01584
E01546,R026,Marketing Generalist / Content,Marketing,2,105649,3.4,3,E01591
E01547,R026,Marketing Generalist / Content,Marketing,2,100052,1.7,3,E01592
E01548,R026,Marketing Generalist / Content,Marketing,1,71044,2.7,3,E01579
E01549,R026,Marketing Generalist / Content,Marketing,3,139880,0.7,3,E01596
E01550,R026,Marketing Generalist / Content,Marketing,3,141437,3.5,3,E01585
E01551,R026,Marketing Generalist / Content,Marketing,3,146088,4.4,2,E01592
E01552,R026,Marketing Generalist / Content,Marketing,2,113149,1.0,4,E01581
E01553,R026,Marketing Generalist / Content,Marketing,3,147101,4.5,2,E01585
E01554,R026,Marketing Generalist / Content,Marketing,2,106217,9.9,3,E01588
E01555,R026,Marketing Generalist / Content,Marketing,1,88464,1.2,3,E01580
E01556,R026,Marketing Generalist / Content,Marketing,3,142354,2.5,2,E01593
E01557,R026,Marketing Generalist / Content,Marketing,2,90909,2.3,2,E01596
E01558,R026,Marketing Generalist / Content,Marketing,2,106296,3.9,3,E01596
E01559,R026,Marketing Generalist / Content,Marketing,1,88359,0.1,3,E01594
E01560,R026,Marketing Generalist / Content,Marketing,3,119272,0.5,3,E01587
E01561,R026,Marketing Generalist / Content,Marketing,1,80414,4.1,3,E01584
E01562,R026,Marketing Generalist / Content,Marketing,2,91141,2.4,2,E01596
E01563,R026,Marketing Generalist / Content,Marketing,1,71392,2.4,3,E01591
E01564,R026,Marketing Generalist / Content,Marketing,1,71609,0.8,3,E01591
E01565,R026,Marketing Generalist / Content,Marketing,2,100317,7.2,3,E01582
E01566,R026,Marketing Generalist / Content,Marketing,3,131156,1.7,4,E01581
E01567,R026,Marketing Generalist / Content,Marketing,3,147128,2.8,2,E01594
E01568,R026,Marketing Generalist / Content,Marketing,1,82701,0.7,3,E01582
E01569,R026,Marketing Generalist / Content,Marketing,1,77505,0.0,3,E01580
E01570,R026,Marketing Generalist / Content,Marketing,2,91135,0.8,2,E01590
E01571,R026,Marketing Generalist / Content,Marketing,2,114478,1.8,4,E01588
E01572,R026,Marketing Generalist / Content,Marketing,3,116691,1.2,2,E01588
E01573,R026,Marketing Generalist / Content,Marketing,2,105253,0.7,3,E01591
E01574,R026,Marketing Generalist / Content,Marketing,3,131739,0.4,3,E01594
E01575,R026,Marketing Generalist / Content,Marketing,1,79711,0.4,2,E01593
E01576,R026,Marketing Generalist / Content,Marketing,2,97959,0.6,3,E01588
E01577,R026,Marketing Generalist / Content,Marketing,2,102410,0.9,3,E01583
E01578,R027,Marketing Manager,Marketing,4,162031,3.6,3,E01598
E01579,R027,Marketing Manager,Marketing,4,184500,1.1,3,E01597
E01580,R027,Marketing Manager,Marketing,4,189543,5.7,3,E01599
E01581,R027,Marketing Manager,Marketing,4,153634,6.6,2,E01597
E01582,R027,Marketing Manager,Marketing,4,177640,5.2,3,E01599
E01583,R027,Marketing Manager,Marketing,4,178456,1.1,3,E01597
E01584,R027,Marketing Manager,Marketing,4,174629,0.2,3,E01598
E01585,R027,Marketing Manager,Marketing,4,177684,1.5,4,E01599
E01586,R027,Marketing Manager,Marketing,4,181338,6.9,3,E01598
E01587,R027,Marketing Manager,Marketing,4,161459,4.0,3,E01599
E01588,R027,Marketing Manager,Marketing,4,170103,0.6,3,E01598
E01589,R027,Marketing Manager,Marketing,4,154224,2.6,3,E01599
E01590,R027,Marketing Manager,Marketing,4,187712,6.3,3,E01597
E01591,R027,Marketing Manager,Marketing,4,168596,1.6,3,E01597
E01592,R027,Marketing Manager,Marketing,4,187852,0.8,3,E01597
E01593,R027,Marketing Manager,Marketing,4,165736,1.1,3,E01597
E01594,R027,Marketing Manager,Marketing,4,176707,0.3,3,E01599
E01595,R027,Marketing Manager,Marketing,4,183064,3.7,3,E01598
E01596,R027,Marketing Manager,Marketing,4,177057,0.1,3,E01598
E01597,R028,Marketing Director,Marketing,5,224957,4.6,3,E01600
E01598,R028,Marketing Director,Marketing,5,206841,1.9,2,E01600
E01599,R028,Marketing Director,Marketing,5,200055,0.6,3,E01600
E01600,R029,Marketing VP,Marketing,6,244869,3.4,3,E02003
E01601,R030,Legal Counsel,G&A,2,108694,5.7,4,E01811
E01602,R030,Legal Counsel,G&A,2,106664,0.5,3,E01803
E01603,R030,Legal Counsel,G&A,1,85156,0.4,3,E01804
E01604,R030,Legal Counsel,G&A,2,104179,2.3,3,E01806
E01605,R030,Legal Counsel,G&A,2,99377,0.9,4,E01826
E01606,R030,Legal Counsel,G&A,2,98008,2.3,4,E01816
E01607,R030,Legal Counsel,G&A,1,86761,3.2,3,E01818
E01608,R030,Legal Counsel,G&A,2,110204,0.1,3,E01823
E01609,R030,Legal Counsel,G&A,1,71229,1.0,3,E01813
E01610,R030,Legal Counsel,G&A,1,83630,8.8,3,E01810
E01611,R030,Legal Counsel,G&A,3,145427,1.0,3,E01814
E01612,R030,Legal Counsel,G&A,3,124908,2.3,3,E01829
E01613,R030,Legal Counsel,G&A,1,84876,1.0,3,E01822
E01614,R030,Legal Counsel,G&A,1,84949,15.0,3,E01808
E01615,R030,Legal Counsel,G&A,1,86050,0.2,3,E01825
E01616,R030,Legal Counsel,G&A,3,143593,4.1,4,E01833
E01617,R030,Legal Counsel,G&A,1,76952,7.3,3,E01814
E01618,R030,Legal Counsel,G&A,2,94878,1.1,3,E01802
E01619,R030,Legal Counsel,G&A,1,83048,0.7,3,E01810
E01620,R030,Legal Counsel,G&A,2,105356,0.7,2,E01804
E01621,R031,Technical Recruiter,G&A,2,93692,6.5,2,E01818
E01622,R031,Technical Recruiter,G&A,3,116099,5.0,2,E01808
E01623,R031,Technical Recruiter,G&A,2,106564,0.5,4,E01803
E01624,R031,Technical Recruiter,G&A,1,77929,0.8,3,E01819
E01625,R031,Technical Recruiter,G&A,1,71562,1.4,4,E01823
E01626,R031,Technical Recruiter,G&A,2,108469,1.3,2,E01821
E01627,R031,Technical Recruiter,G&A,2,93827,4.2,4,E01805
E01628,R031,Technical Recruiter,G&A,2,104259,1.9,3,E01818
E01629,R031,Technical Recruiter,G&A,1,86888,1.1,3,E01808
E01630,R031,Technical Recruiter,G&A,2,108811,5.5,3,E01830
E01631,R031,Technical Recruiter,G&A,3,116966,0.8,2,E01805
E01632,R031,Technical Recruiter,G&A,3,149948,3.0,3,E01802
E01633,R031,Technical Recruiter,G&A,1,81533,6.5,4,E01831
E01634,R031,Technical Recruiter,G&A,1,76719,3.6,2,E01812
E01635,R031,Technical Recruiter,G&A,1,83457,2.4,3,E01828
E01636,R031,Technical Recruiter,G&A,3,118471,4.7,2,E01820
E01637,R031,Technical Recruiter,G&A,1,88733,3.2,3,E01816
E01638,R031,Technical Recruiter,G&A,1,76974,2.3,3,E01817
E01639,R031,Technical Recruiter,G&A,3,140859,0.6,4,E01829
E01640,R031,Technical Recruiter,G&A,2,90060,1.8,4,E01803
E01641,R032,Finance Analyst,G&A,1,74094,7.5,3,E01824
E01642,R032,Finance Analyst,G&A,1,71355,0.2,3,E01827
E01643,R032,Finance Analyst,G&A,1,76509,6.5,2,E01806
E01644,R032,Finance Analyst,G&A,1,73165,0.6,3,E01801
E01645,R032,Finance Analyst,G&A,1,87339,3.8,3,E01816
E01646,R032,Finance Analyst,G&A,2,110863,2.1,3,E01817
E01647,R032,Finance Analyst,G&A,3,132858,1.3,2,E01812
E01648,R032,Finance Analyst,G&A,1,84743,1.2,3,E01832
E01649,R032,Finance Analyst,G&A,1,77673,0.9,3,E01802
E01650,R032,Finance Analyst,G&A,2,107653,4.9,3,E01812
E01651,R032,Finance Analyst,G&A,1,78078,3.6,4,E01824
E01652,R032,Finance Analyst,G&A,1,86483,4.2,3,E01821
E01653,R032,Finance Analyst,G&A,2,103665,5.4,4,E01821
E01654,R032,Finance Analyst,G&A,1,88570,2.5,3,E01822
E01655,R032,Finance Analyst,G&A,2,105541,6.8,3,E01829
E01656,R032,Finance Analyst,G&A,3,120749,1.2,3,E01817
E01657,R032,Finance Analyst,G&A,3,121083,3.0,3,E01819
E01658,R032,Finance Analyst,G&A,2,91968,7.7,3,E01817
E01659,R032,Finance Analyst,G&A,3,140608,0.8,3,E01805
E01660,R032,Finance Analyst,G&A,3,131379,0.1,4,E01819
E01661,R032,Finance Analyst,G&A,3,146844,11.6,3,E01809
E01662,R032,Finance Analyst,G&A,2,112386,2.3,4,E01807
E01663,R032,Finance Analyst,G&A,2,99438,1.4,3,E01818
E01664,R032,Finance Analyst,G&A,1,75331,10.1,2,E01814
E01665,R032,Finance Analyst,G&A,2,96957,2.6,3,E01810
E01666,R032,Finance Analyst,G&A,2,96602,2.3,3,E01803
E01667,R032,Finance Analyst,G&A,1,81735,0.2,2,E01806
E01668,R032,Finance Analyst,G&A,1,74295,11.2,3,E01826
E01669,R032,Finance Analyst,G&A,1,73058,2.9,2,E01812
E01670,R032,Finance Analyst,G&A,1,71007,4.3,3,E01804
E01671,R032,Finance Analyst,G&A,2,111330,0.3,3,E01822
E01672,R032,Finance Analyst,G&A,2,92786,0.3,2,E01824
E01673,R032,Finance Analyst,G&A,2,95054,3.9,3,E01808
E01674,R032,Finance Analyst,G&A,1,72170,1.7,3,E01826
E01675,R032,Finance Analyst,G&A,2,104663,1.7,3,E01820
E01676,R032,Finance Analyst,G&A,1,85705,3.4,3,E01823
E01677,R032,Finance Analyst,G&A,3,137864,2.5,3,E01811
E01678,R032,Finance Analyst,G&A,1,79597,4.8,2,E01813
E01679,R032,Finance Analyst,G&A,1,87828,2.1,2,E01801
E01680,R032,Finance Analyst,G&A,1,82207,7.6,4,E01829
E01681,R032,Finance Analyst,G&A,1,84682,8.2,2,E01815
E01682,R032,Finance Analyst,G&A,2,93784,1.5,4,E01815
E01683,R032,Finance Analyst,G&A,1,84713,5.3,3,E01809
E01684,R032,Finance Analyst,G&A,3,143282,8.6,3,E01815
E01685,R032,Finance Analyst,G&A,2,95599,5.9,3,E01817
E01686,R032,Finance Analyst,G&A,1,71056,2.2,3,E01814
E01687,R032,Finance Analyst,G&A,3,127477,0.5,2,E01821
E01688,R032,Finance Analyst,G&A,3,142084,0.9,4,E01828
E01689,R032,Finance Analyst,G&A,2,91212,1.7,2,E01816
E01690,R032,Finance Analyst,G&A,3,124674,3.5,3,E01812
E01691,R033,HR Generalist,G&A,1,85963,1.3,3,E01801
E01692,R033,HR Generalist,G&A,1,84119,1.7,1,E01811
E01693,R033,HR Generalist,G&A,1,70110,0.7,3,E01827
E01694,R033,HR Generalist,G&A,2,101106,0.1,3,E01813
E01695,R033,HR Generalist,G&A,2,93959,15.0,3,E01810
E01696,R033,HR Generalist,G&A,1,83363,5.4,2,E01822
E01697,R033,HR Generalist,G&A,3,119284,2.2,3,E01833
E01698,R033,HR Generalist,G&A,3,149129,10.8,3,E01801
E01699,R033,HR Generalist,G&A,2,114712,2.9,3,E01803
E01700,R033,HR Generalist,G&A,3,129952,3.1,3,E01806
E01701,R033,HR Generalist,G&A,1,85098,3.0,2,E01807
E01702,R033,HR Generalist,G&A,2,107116,0.2,3,E01813
E01703,R033,HR Generalist,G&A,3,143499,3.3,3,E01823
E01704,R033,HR Generalist,G&A,2,106651,3.6,4,E01806
E01705,R033,HR Generalist,G&A,3,125503,3.3,3,E01803
E01706,R033,HR Generalist,G&A,2,98638,2.3,4,E01833
E01707,R033,HR Generalist,G&A,1,81491,2.0,4,E01808
E01708,R033,HR Generalist,G&A,3,120166,2.3,3,E01828
E01709,R033,HR Generalist,G&A,2,100662,2.9,2,E01828
E01710,R033,HR Generalist,G&A,3,127100,1.1,2,E01813
E01711,R033,HR Generalist,G&A,2,98126,2.0,3,E01801
E01712,R033,HR Generalist,G&A,1,87129,0.5,3,E01808
E01713,R033,HR Generalist,G&A,2,108425,6.9,3,E01827
E01714,R033,HR Generalist,G&A,1,82833,0.9,3,E01820
E01715,R033,HR Generalist,G&A,3,140783,1.8,2,E01818
E01716,R033,HR Generalist,G&A,1,76331,2.6,3,E01821
E01717,R033,HR Generalist,G&A,1,88934,9.3,3,E01828
E01718,R033,HR Generalist,G&A,1,85405,1.6,3,E01802
E01719,R033,HR Generalist,G&A,1,74404,1.1,3,E01802
E01720,R033,HR Generalist,G&A,3,133506,4.4,3,E01830
E01721,R033,HR Generalist,G&A,2,90497,2.6,3,E01829
E01722,R033,HR Generalist,G&A,2,103274,6.1,2,E01802
E01723,R033,HR Generalist,G&A,2,112979,0.9,3,E01830
E01724,R033,HR Generalist,G&A,1,84250,0.4,3,E01812
E01725,R033,HR Generalist,G&A,2,100033,1.3,2,E01811
E01726,R033,HR Generalist,G&A,1,74410,5.2,2,E01825
E01727,R033,HR Generalist,G&A,2,94294,3.2,4,E01832
E01728,R033,HR Generalist,G&A,1,70152,2.2,4,E01811
E01729,R033,HR Generalist,G&A,1,78510,4.1,3,E01810
E01730,R033,HR Generalist,G&A,1,72958,3.6,3,E01809
E01731,R034,IT Support,G&A,1,73679,1.7,4,E01824
E01732,R034,IT Support,G&A,1,77372,0.1,3,E01820
E01733,R034,IT Support,G&A,1,82103,1.6,3,E01815
E01734,R034,IT Support,G&A,2,100344,0.8,2,E01825
E01735,R034,IT Support,G&A,2,92770,5.4,5,E01820
E01736,R034,IT Support,G&A,2,113659,1.3,4,E01801
E01737,R034,IT Support,G&A,3,140439,0.8,3,E01807
E01738,R034,IT Support,G&A,3,127267,6.8,3,E01826
E01739,R034,IT Support,G&A,1,75156,5.3,3,E01824
E01740,R034,IT Support,G&A,1,81733,0.8,3,E01806
E01741,R034,IT Support,G&A,1,72100,10.1,3,E01829
E01742,R034,IT Support,G&A,2,102807,2.1,3,E01819
E01743,R034,IT Support,G&A,2,96497,1.1,3,E01822
E01744,R034,IT Support,G&A,1,83106,2.4,3,E01815
E01745,R034,IT Support,G&A,1,80538,2.4,3,E01830
E01746,R034,IT Support,G&A,2,111922,1.8,3,E01814
E01747,R034,IT Support,G&A,1,77252,1.1,4,E01831
E01748,R034,IT Support,G&A,3,130049,15.0,4,E01823
E01749,R034,IT Support,G&A,2,111728,0.8,3,E01833
E01750,R034,IT Support,G&A,1,75615,1.6,2,E01825
E01751,R034,IT Support,G&A,3,142643,2.2,3,E01822
E01752,R034,IT Support,G&A,2,90947,0.4,3,E01816
E01753,R034,IT Support,G&A,1,80412,4.2,4,E01831
E01754,R034,IT Support,G&A,3,147838,0.6,3,E01832
E01755,R034,IT Support,G&A,2,98684,3.2,3,E01818
E01756,R034,IT Support,G&A,2,92014,1.4,3,E01809
E01757,R034,IT Support,G&A,2,106486,0.7,3,E01811
E01758,R034,IT Support,G&A,3,121615,1.3,4,E01807
E01759,R034,IT Support,G&A,1,72444,0.6,4,E01813
E01760,R034,IT Support,G&A,1,87942,13.9,3,E01819
E01761,R035,Executive Assistant,G&A,1,74008,3.2,3,E01827
E01762,R035,Executive Assistant,G&A,1,75202,0.6,3,E01826
E01763,R035,Executive Assistant,G&A,2,90043,8.2,3,E01805
E01764,R035,Executive Assistant,G&A,1,85009,0.5,3,E01825
E01765,R035,Executive Assistant,G&A,1,82280,5.1,3,E01804
E01766,R035,Executive Assistant,G&A,3,132901,1.9,3,E01832
E01767,R035,Executive Assistant,G&A,3,120031,0.2,3,E01831
E01768,R035,Executive Assistant,G&A,1,71873,0.3,3,E01832
E01769,R035,Executive Assistant,G&A,2,110049,3.8,3,E01801
E01770,R035,Executive Assistant,G&A,1,72643,0.1,3,E01805
E01771,R035,Executive Assistant,G&A,1,81932,6.0,3,E01819
E01772,R035,Executive Assistant,G&A,1,89389,1.1,2,E01827
E01773,R035,Executive Assistant,G&A,1,71249,1.0,2,E01830
E01774,R035,Executive Assistant,G&A,2,101844,9.2,2,E01810
E01775,R035,Executive Assistant,G&A,2,107352,0.2,3,E01820
E01776,R035,Executive Assistant,G&A,1,87655,7.9,4,E01828
E01777,R035,Executive Assistant,G&A,1,74291,3.6,3,E01814
E01778,R035,Executive Assistant,G&A,1,89201,0.6,2,E01804
E01779,R035,Executive Assistant,G&A,2,102148,5.3,3,E01809
E01780,R035,Executive Assistant,G&A,1,78006,2.6,3,E01809
E01781,R035,Executive Assistant,G&A,3,144799,3.3,4,E01821
E01782,R035,Executive Assistant,G&A,1,70892,1.9,4,E01807
E01783,R035,Executive Assistant,G&A,3,134244,6.2,3,E01802
E01784,R035,Executive Assistant,G&A,1,87810,2.0,2,E01823
E01785,R035,Executive Assistant,G&A,3,135888,1.4,3,E01827
E01786,R035,Executive Assistant,G&A,2,96979,0.4,3,E01826
E01787,R035,Executive Assistant,G&A,3,143584,1.7,3,E01830
E01788,R035,Executive Assistant,G&A,3,128230,4.5,4,E01833
E01789,R035,Executive Assistant,G&A,3,118246,4.3,3,E01807
E01790,R035,Executive Assistant,G&A,2,98244,13.6,3,E01816
E01791,R035,Executive Assistant,G&A,1,80598,0.3,2,E01817
E01792,R035,Executive Assistant,G&A,2,95216,8.8,4,E01825
E01793,R035,Executive Assistant,G&A,2,93589,1.9,2,E01832
E01794,R035,Executive Assistant,G&A,1,72860,0.0,2,E01831
E01795,R035,Executive Assistant,G&A,2,96066,1.2,2,E01804
E01796,R035,Executive Assistant,G&A,1,88991,3.3,3,E01815
E01797,R035,Executive Assistant,G&A,1,74846,0.2,3,E01805
E01798,R035,Executive Assistant,G&A,2,108025,1.7,4,E01831
E01799,R035,Executive Assistant,G&A,2,107380,0.3,3,E01824
E01800,R035,Executive Assistant,G&A,1,78167,3.6,3,E01833
E01801,R036,G&A Manager,G&A,4,154704,12.3,2,E01835
E01802,R036,G&A Manager,G&A,4,181364,2.6,3,E01836
E01803,R036,G&A Manager,G&A,4,151791,3.5,3,E01835
E01804,R036,G&A Manager,G&A,4,178078,3.2,3,E01834
E01805,R036,G&A Manager,G&A,4,150019,8.5,3,E01838
E01806,R036,G&A Manager,G&A,4,188104,0.4,3,E01837
E01807,R036,G&A Manager,G&A,4,180388,2.1,3,E01836
E01808,R036,G&A Manager,G&A,4,177994,3.4,3,E01836
E01809,R036,G&A Manager,G&A,4,154844,1.8,3,E01839
E01810,R036,G&A Manager,G&A,4,182493,0.5,3,E01839
E01811,R036,G&A Manager,G&A,4,177093,0.8,3,E01834
E01812,R036,G&A Manager,G&A,4,174521,1.6,3,E01838
E01813,R036,G&A Manager,G&A,4,174992,6.2,3,E01834
E01814,R036,G&A Manager,G&A,4,157391,2.9,3,E01837
E01815,R036,G&A Manager,G&A,4,165157,0.2,3,E01835
E01816,R036,G&A Manager,G&A,4,160042,8.1,3,E01836
E01817,R036,G&A Manager,G&A,4,174034,7.7,3,E01834
E01818,R036,G&A Manager,G&A,4,151466,3.0,3,E01838
E01819,R036,G&A Manager,G&A,4,186007,2.3,3,E01839
E01820,R036,G&A Manager,G&A,4,189228,1.5,3,E01835
E01821,R036,G&A Manager,G&A,4,184296,3.3,2,E01836
E01822,R036,G&A Manager,G&A,4,188246,1.4,4,E01834
E01823,R036,G&A Manager,G&A,4,164318,4.1,3,E01839
E01824,R036,G&A Manager,G&A,4,150437,4.7,4,E01839
E01825,R036,G&A Manager,G&A,4,167084,9.1,4,E01835
E01826,R036,G&A Manager,G&A,4,186221,5.8,4,E01838
E01827,R036,G&A Manager,G&A,4,186962,1.9,3,E01835
E01828,R036,G&A Manager,G&A,4,168422,6.9,3,E01837
E01829,R036,G&A Manager,G&A,4,168126,1.8,3,E01834
E01830,R036,G&A Manager,G&A,4,153701,2.2,3,E01837
E01831,R036,G&A Manager,G&A,4,159525,4.6,2,E01836
E01832,R036,G&A Manager,G&A,4,167511,6.0,3,E01837
E01833,R036,G&A Manager,G&A,4,163645,3.1,3,E01838
E01834,R037,G&A Director,G&A,5,196668,2.8,3,E01840
E01835,R037,G&A Director,G&A,5,190827,0.7,4,E01840
E01836,R037,G&A Director,G&A,5,210667,2.3,3,E01840
E01837,R037,G&A Director,G&A,5,229353,9.3,3,E01840
E01838,R037,G&A Director,G&A,5,224929,0.5,3,E01840
E01839,R037,G&A Director,G&A,5,194226,2.3,3,E01840
E01840,R038,G&A VP,G&A,6,280367,7.2,2,E02002
E01841,R039,Infrastructure/Data Center Engineer,Operations,3,127925,0.1,4,E01974
E01842,R039,Infrastructure/Data Center Engineer,Operations,2,90912,15.0,3,E01990
E01843,R039,Infrastructure/Data Center Engineer,Operations,1,85840,2.0,3,E01989
E01844,R039,Infrastructure/Data Center Engineer,Operations,1,83786,1.1,3,E01993
E01845,R039,Infrastructure/Data Center Engineer,Operations,2,95339,0.9,4,E01990
E01846,R039,Infrastructure/Data Center Engineer,Operations,1,76709,5.8,3,E01991
E01847,R039,Infrastructure/Data Center Engineer,Operations,1,75823,0.2,3,E01994
E01848,R039,Infrastructure/Data Center Engineer,Operations,3,148445,10.5,3,E01979
E01849,R039,Infrastructure/Data Center Engineer,Operations,1,83178,1.1,4,E01988
E01850,R039,Infrastructure/Data Center Engineer,Operations,1,73133,2.0,4,E01989
E01851,R039,Infrastructure/Data Center Engineer,Operations,2,103507,3.6,4,E01979
E01852,R039,Infrastructure/Data Center Engineer,Operations,2,112763,3.9,4,E01995
E01853,R039,Infrastructure/Data Center Engineer,Operations,2,96260,1.4,4,E01982
E01854,R039,Infrastructure/Data Center Engineer,Operations,2,114053,1.6,3,E01979
E01855,R039,Infrastructure/Data Center Engineer,Operations,2,107500,9.9,3,E01994
E01856,R039,Infrastructure/Data Center Engineer,Operations,2,97801,1.2,2,E01989
E01857,R039,Infrastructure/Data Center Engineer,Operations,1,70728,0.7,3,E01976
E01858,R039,Infrastructure/Data Center Engineer,Operations,2,95653,11.4,3,E01974
E01859,R039,Infrastructure/Data Center Engineer,Operations,1,84959,0.3,3,E01987
E01860,R039,Infrastructure/Data Center Engineer,Operations,2,94798,0.8,3,E01989
E01861,R039,Infrastructure/Data Center Engineer,Operations,2,93590,1.3,3,E01975
E01862,R039,Infrastructure/Data Center Engineer,Operations,2,103755,8.9,3,E01981
E01863,R039,Infrastructure/Data Center Engineer,Operations,1,84418,0.4,4,E01993
E01864,R039,Infrastructure/Data Center Engineer,Operations,2,112600,3.7,3,E01986
E01865,R039,Infrastructure/Data Center Engineer,Operations,2,114650,1.4,3,E01981
E01866,R039,Infrastructure/Data Center Engineer,Operations,3,119396,8.7,3,E01988
E01867,R039,Infrastructure/Data Center Engineer,Operations,1,76120,1.8,2,E01981
E01868,R039,Infrastructure/Data Center Engineer,Operations,3,122560,8.2,2,E01982
E01869,R039,Infrastructure/Data Center Engineer,Operations,2,95568,4.4,4,E01984
E01870,R039,Infrastructure/Data Center Engineer,Operations,1,74983,3.6,2,E01974
E01871,R039,Infrastructure/Data Center Engineer,Operations,2,92178,4.8,4,E01976
E01872,R039,Infrastructure/Data Center Engineer,Operations,1,86670,6.8,3,E01995
E01873,R039,Infrastructure/Data Center Engineer,Operations,2,105522,4.5,2,E01982
E01874,R039,Infrastructure/Data Center Engineer,Operations,3,128713,0.1,3,E01991
E01875,R039,Infrastructure/Data Center Engineer,Operations,1,87979,8.6,3,E01976
E01876,R039,Infrastructure/Data Center Engineer,Operations,1,71624,1.6,2,E01980
E01877,R039,Infrastructure/Data Center Engineer,Operations,3,123413,2.4,3,E01981
E01878,R039,Infrastructure/Data Center Engineer,Operations,1,75262,4.4,2,E01984
E01879,R039,Infrastructure/Data Center Engineer,Operations,1,89806,3.1,3,E01976
E01880,R039,Infrastructure/Data Center Engineer,Operations,2,105698,6.2,3,E01980
E01881,R039,Infrastructure/Data Center Engineer,Operations,1,79923,6.8,3,E01984
E01882,R039,Infrastructure/Data Center Engineer,Operations,1,87589,0.2,3,E01992
E01883,R039,Infrastructure/Data Center Engineer,Operations,3,147337,0.5,3,E01988
E01884,R039,Infrastructure/Data Center Engineer,Operations,2,107258,6.5,3,E01987
E01885,R039,Infrastructure/Data Center Engineer,Operations,1,87518,4.7,3,E01989
E01886,R039,Infrastructure/Data Center Engineer,Operations,3,128892,0.1,3,E01990
E01887,R039,Infrastructure/Data Center Engineer,Operations,3,128921,0.8,4,E01977
E01888,R039,Infrastructure/Data Center Engineer,Operations,2,90467,7.9,3,E01981
E01889,R039,Infrastructure/Data Center Engineer,Operations,2,98026,0.4,3,E01987
E01890,R039,Infrastructure/Data Center Engineer,Operations,3,149476,4.0,4,E01976
E01891,R039,Infrastructure/Data Center Engineer,Operations,2,106817,0.4,3,E01982
E01892,R039,Infrastructure/Data Center Engineer,Operations,2,100502,6.8,3,E01983
E01893,R039,Infrastructure/Data Center Engineer,Operations,1,85317,7.9,3,E01983
E01894,R039,Infrastructure/Data Center Engineer,Operations,1,88201,0.4,3,E01983
E01895,R039,Infrastructure/Data Center Engineer,Operations,1,85778,0.7,3,E01975
E01896,R039,Infrastructure/Data Center Engineer,Operations,1,70182,4.5,2,E01975
E01897,R039,Infrastructure/Data Center Engineer,Operations,1,88622,2.5,3,E01974
E01898,R039,Infrastructure/Data Center Engineer,Operations,3,128674,11.6,3,E01984
E01899,R039,Infrastructure/Data Center Engineer,Operations,1,79439,0.5,2,E01985
E01900,R039,Infrastructure/Data Center Engineer,Operations,1,80950,4.9,3,E01974
E01901,R039,Infrastructure/Data Center Engineer,Operations,1,75710,1.9,3,E01995
E01902,R039,Infrastructure/Data Center Engineer,Operations,1,86975,1.9,2,E01995
E01903,R039,Infrastructure/Data Center Engineer,Operations,2,102488,7.6,4,E01989
E01904,R039,Infrastructure/Data Center Engineer,Operations,2,92730,1.0,3,E01985
E01905,R039,Infrastructure/Data Center Engineer,Operations,1,86741,2.1,2,E01987
E01906,R039,Infrastructure/Data Center Engineer,Operations,1,76175,1.0,3,E01987
E01907,R039,Infrastructure/Data Center Engineer,Operations,1,80084,0.9,2,E01978
E01908,R039,Infrastructure/Data Center Engineer,Operations,2,102055,5.7,3,E01990
E01909,R039,Infrastructure/Data Center Engineer,Operations,1,70107,2.9,3,E01986
E01910,R039,Infrastructure/Data Center Engineer,Operations,2,101370,0.9,2,E01980
E01911,R039,Infrastructure/Data Center Engineer,Operations,1,89572,2.9,4,E01975
E01912,R039,Infrastructure/Data Center Engineer,Operations,3,141892,1.4,3,E01991
E01913,R039,Infrastructure/Data Center Engineer,Operations,1,76157,0.6,3,E01994
E01914,R039,Infrastructure/Data Center Engineer,Operations,2,100513,6.7,3,E01975
E01915,R039,Infrastructure/Data Center Engineer,Operations,1,73028,1.6,3,E01980
E01916,R040,Program Manager (Ops),Operations,1,70519,0.3,4,E01994
E01917,R040,Program Manager (Ops),Operations,1,88974,8.4,3,E01992
E01918,R040,Program Manager (Ops),Operations,1,87185,1.2,3,E01978
E01919,R040,Program Manager (Ops),Operations,3,141859,1.7,3,E01990
